,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,3.31394141979e-10,6.81301804992e-10,1.08492517637e-09,2.06797020742e-09,3.921265756e-09,7.39608618531e-09,1.3874757326e-08,2.58850104869e-08,4.80197735307e-08,8.85701329268e-08,1.62402836717e-07,2.95991727346e-07,5.3614496901e-07,9.65016734222e-07,1.72570463889e-06,3.06550163288e-06,5.40828338581e-06,9.47444518926e-06,1.64775222041e-05,2.84429070949e-05,4.87183057826e-05,8.27807842275e-05,0.000139495023054,0.000233045334457,0.000385852671181,0.000632896558647,0.00102798262252,0.00165260719798,0.00262812485321,0.00413183559839,0.00641722633928,0.00983768305827,0.0148711613286,0.0221400032808,0.0324144887511,0.0465795037422,0.0655284530435,0.0899209118945,0.119676731666,0.152842499699
1.2,2.08687267078e-09,4.43821506591e-09,8.91692902178e-09,1.7015399045e-08,3.09822922042e-08,5.19796727778e-08,9.11664869532e-08,1.59108415704e-07,2.76288020438e-07,4.77303098475e-07,8.20237212162e-07,1.40198892305e-06,2.38316098278e-06,4.02815569388e-06,6.76923886389e-06,1.13080230017e-05,1.87747752518e-05,3.09761131158e-05,5.07762274775e-05,8.26772721854e-05,0.000133692713542,0.000214645003809,0.000342067291548,0.000540948146031,0.000848625933636,0.00132020802335,0.0020359432706,0.00311098410135,0.00470788531044,0.00705191697508,0.0104486903029,0.0153025178046,0.0221320794504,0.0315769535052,0.0443838133744,0.0613536093186,0.0832187445707,0.11039603325,0.142503167628,0.177295193502
1.3,8.55035316199e-09,1.84716972148e-08,3.77743457157e-08,7.35190144116e-08,1.36825656899e-07,2.44514576661e-07,4.21117964301e-07,7.01254640053e-07,1.18529172198e-06,1.93996223453e-06,3.16009636356e-06,5.12269543382e-06,8.26299033446e-06,1.32605864371e-05,2.1169856115e-05,3.36156853128e-05,5.30847780198e-05,8.33551670695e-05,0.000130123260103,0.000201909571167,0.000311351991643,0.000477029282186,0.000725996604559,0.00109725658939,0.00164642756773,0.00245189379361,0.00362271127755,0.00530846592257,0.00771108998195,0.0110982675989,0.015817399131,0.0223080057997,0.0311087449251,0.0428525919806,0.0582397913764,0.077972062767,0.10262130784,0.132385635883,0.166630736169,0.202885875089
1.4,2.59643686763e-08,5.6439914033e-08,1.16266360077e-07,2.28201249908e-07,4.28771658691e-07,7.74427798049e-07,1.34951113752e-06,2.27629218306e-06,3.72732851863e-06,5.94040169509e-06,9.88319956251e-06,1.53259296867e-05,2.36589208485e-05,3.63540738325e-05,5.55967551247e-05,8.46113830564e-05,0.000128124498805,0.000193017415058,0.000289237098479,0.000431054053487,0.000638779378256,0.00094107877971,0.00137804670709,0.00200522426658,0.00289875230759,0.00416183335577,0.00593261354288,0.00839345985846,0.0117813583308,0.0163987388311,0.022623365475,0.0309149144579,0.0418143505078,0.0559299972168,0.0739009152005,0.0963231077439,0.123615240511,0.155781887441,0.191979373752,0.229561373134
1.5,6.0993443586e-08,1.3279951287e-07,2.74185192599e-07,5.39695212906e-07,1.01752618921e-06,1.84512871663e-06,3.22979991598e-06,5.47518199587e-06,9.01465262789e-06,1.44526993497e-05,2.26155389548e-05,3.46125050966e-05,5.19101204089e-05,8.63117441927e-05,0.000127273804315,0.000186841247236,0.000273034290381,0.00039711349021,0.00057478200872,0.000827782189411,0.00118599079693,0.00169013246732,0.00239524125687,0.00337500019963,0.00472707015666,0.00657946974026,0.0090979703474,0.0124943002945,0.0170346771837,0.0230477646593,0.0309305213341,0.0411494987977,0.0542338429815,0.0707543860118,0.0912804630153,0.116301731164,0.146094380595,0.180493544042,0.218481794448,0.257275658691
1.6,1.21919321338e-07,2.65249036146e-07,5.47442396765e-07,1.07754293063e-06,2.03218893003e-06,3.68727647267e-06,6.45997790045e-06,1.09631224268e-05,1.80741174895e-05,2.90208205277e-05,4.54871036348e-05,6.9741337699e-05,0.000104791715396,0.000154573300269,0.00022417301121,0.00032010052459,0.000526647047617,0.000743230836354,0.00104421176929,0.00146033643533,0.00203259322044,0.00281520083884,0.00387928251874,0.00531729760651,0.00724826360346,0.00982373050605,0.0132343511117,0.0177167062556,0.0235597673967,0.0311099776245,0.04077336265,0.0530122862289,0.0683333509317,0.0872613638194,0.110291934302,0.137811436719,0.169965812038,0.206442776719,0.246080629472,0.285988354171
1.7,2.185911038e-07,4.74526748821e-07,9.77476487846e-07,1.9207186697e-06,3.61694456185e-06,6.55400882042e-06,1.14688245587e-05,1.94428532964e-05,3.20228773795e-05,5.13710418615e-05,8.04485702797e-05,0.000123238156227,0.000185010876379,0.000272644630716,0.000395002666052,0.000563382758549,0.000792050203917,0.00109887097936,0.00150606538813,0.00240449302587,0.00326391123738,0.00441038594971,0.00593151970484,0.00793829780421,0.0105699729295,0.0139993966886,0.0184385511532,0.0241438478153,0.0314204975098,0.0406248874202,0.052163396499,0.0664853902118,0.0840671825426,0.105382397122,0.130852103918,0.16076463963,0.195148179134,0.233562634406,0.27472633422,0.31566364427
1.8,3.59495045216e-07,7.7810761617e-07,1.59839278261e-06,3.13261275105e-06,5.88446055399e-06,1.06374815677e-05,1.85717259717e-05,3.14137019297e-05,5.16248936869e-05,8.26343348864e-05,0.00012912105046,0.000197352667628,0.000295587211901,0.000434546104425,0.000627967708404,0.000893252465368,0.00125221272599,0.00173194279235,0.00236582737666,0.00319470949426,0.00426824146458,0.00564644470184,0.0086489375836,0.0113360253714,0.0147877652996,0.0191954697919,0.0247884930821,0.0318379769205,0.0406592262002,0.0516116539358,0.0650947925913,0.0815382717047,0.101382839728,0.125048325408,0.152882595925,0.185082356272,0.221570069292,0.261795035565,0.304375631979,0.346269460494
1.9,5.51453528278e-07,1.18965872888e-06,2.43607150605e-06,4.75974603725e-06,8.91438292408e-06,1.6067885335e-05,2.79721715563e-05,4.71799017882e-05,7.7314764406e-05,0.000123401920124,0.000192265194903,0.000292997713299,0.000437512929616,0.000641183480454,0.000923575956794,0.00130929054799,0.00182891546814,0.00252010699725,0.00342880662699,0.00461060683538,0.0061322758803,0.00807344886712,0.0105284859549,0.0136084870134,0.0174434324392,0.0254849858856,0.0323443379203,0.0408428467377,0.0513003696744,0.0640734596724,0.0795490577775,0.0981321178953,0.120224514408,0.146191532328,0.176310559462,0.210693564958,0.249168564841,0.291089180993,0.334990338352,0.377776857238
2.0,7.9909411892e-07,1.71804043145e-06,3.50642390006e-06,6.82895764659e-06,1.2749199899e-05,2.29080653173e-05,3.97560771983e-05,6.68473844766e-05,0.000109203154078,0.000173751408138,0.000269849791667,0.000409897203344,0.000610039750678,0.00089097611699,0.00127886712381,0.00180635395589,0.00251368903749,0.00344998267272,0.00467456694114,0.00625847547213,0.00828603289303,0.0108565399395,0.0140860279796,0.0181090379473,0.0230803503964,0.0291765511734,0.0365972546179,0.0455657136203,0.0633537978877,0.0780012780154,0.0954987611336,0.116223085063,0.140535466383,0.168747219411,0.20106881466,0.23753444348,0.277887989973,0.321400296225,0.366536459864,0.410159525308
2.1,1.10466017036e-06,2.36704185538e-06,4.81513899358e-06,9.3474624692e-06,1.73953662749e-05,3.1157351649e-05,5.39015456257e-05,9.03453745199e-05,0.000147120441159,0.000233329367515,0.000361199985622,0.000546840835131,0.000811100507425,0.00118053196884,0.00168846154601,0.00237616064313,0.00329411628173,0.00450339390881,0.00607708218748,0.00810180408736,0.0106792707404,0.0139278431446,0.0179840504038,0.0230039897417,0.0291645001621,0.0366639543061,0.0457224459973,0.0565810557321,0.069499740443,0.0847531980486,0.112910426115,0.135764650324,0.162259596942,0.192654089734,0.227095697763,0.265547592233,0.307678845877,0.352688630124,0.398983493011,0.443393406283
2.2,1.46809538093e-06,3.13567689354e-06,6.35851038599e-06,1.23048762194e-05,2.28278243196e-05,4.07609513905e-05,7.02972581709e-05,0.000117460638105,0.000190677756749,0.000301455946591,0.000465170397947,0.000701961481018,0.00103774055059,0.00150530006757,0.00214552125482,0.00300866964439,0.00415576553486,0.00566001222799,0.00760825949569,0.0101024724388,0.0132611659395,0.0172207512255,0.022136722256,0.0281845838118,0.0355603877537,0.0444806953311,0.0551817166299,0.0679172859789,0.0829552035883,0.100571292303,0.121040257569,0.144622053683,0.171541869527,0.217854650568,0.254334746284,0.294681297276,0.338496914044,0.384918652477,0.432303871963,0.477456382288
2.3,1.88731376479e-06,4.01883804853e-06,8.12490860965e-06,1.56763288705e-05,2.89962335277e-05,5.16218157351e-05,8.87641028697e-05,0.000147875349025,0.000239330885637,0.000377229109209,0.000580309860876,0.000872987907277,0.00128649465113,0.00186011759724,0.00264252340884,0.00369314645567,0.00508362033196,0.00689922455955,0.00924031212747,0.0122236750545,0.0159837940295,0.0206739033994,0.0264667830526,0.0335551623982,0.0421515863968,0.0524875463433,0.0648116144744,0.0793862351555,0.0964827069765,0.116373724894,0.1393226157,0.165568052358,0.195302497411,0.228641752831,0.265581460909,0.305933441218,0.37030250428,0.418058406615,0.466472528047,0.512328023164
2.4,2.35857147904e-06,5.00812856939e-06,1.00965358341e-05,1.94259717231e-05,3.5831647886e-05,6.36128025425e-05,0.000109076446112,0.000181202920826,0.00029243855338,0.000459616392653,0.000705001458872,0.00105745226971,0.00155368576839,0.00223962819106,0.0031718298162,0.00441891678171,0.00606304798513,0.00820133914714,0.0109472089634,0.0144315933165,0.0188039620527,0.0242330579348,0.0309072579214,0.0390344313859,0.0488411362986,0.0605709500253,0.0744816724408,0.0908410599367,0.109920641217,0.131987016198,0.157289825726,0.186045263294,0.218413507636,0.254467640862,0.294150162379,0.337210351612,0.383109413332,0.430864049366,0.478747053241,0.547989378011
2.5,2.87687399402e-06,6.09273687959e-06,1.22512014337e-05,2.3510403701e-05,4.32528266221e-05,7.65878122305e-05,0.00013098101847,0.0002170188725,0.000349311146328,0.000547529313061,0.000837572620342,0.00125284807552,0.00183564492726,0.00263857880559,0.00372607539858,0.00517585824624,0.00708039966997,0.00954828768018,0.0127054544699,0.0166962032595,0.0216839591324,0.0278516552726,0.0354016476411,0.0445550272873,0.0555501684326,0.068640309775,0.0840899127638,0.102169468853,0.123148330263,0.147285003149,0.17481414729,0.205929234999,0.240759362759,0.27933793799,0.32155956407,0.367118658022,0.415417095397,0.465411956305,0.515322339335,0.561876553124
2.6,3.43637203177e-06,7.26026278984e-06,1.45639538595e-05,2.78817366667e-05,5.11717323882e-05,9.03912372921e-05,0.000154212520788,0.000254885653838,0.000409248819942,0.000639879892271,0.000976376205408,0.00145674269857,0.00212886215181,0.00305201515725,0.00429841172628,0.00595469088286,0.0081233389778,0.0109239714339,0.0144944157584,0.0189915254085,0.0245916438396,0.031490625039,0.0399033001153,0.0500622578894,0.0622157793331,0.0766247289849,0.0935581580303,0.113287308953,0.136077623322,0.16217823054,0.191808216013,0.225138695496,0.262269288254,0.303196841909,0.347772901149,0.39564366928,0.446160020098,0.498228926492,0.550025461565,0.598245811582
2.7,4.03071766879e-06,8.49744348168e-06,1.70084816454e-05,3.24901663068e-05,5.94980343423e-05,0.000104865514829,0.000178505784328,0.000294371477467,0.000471569588812,0.000735621040381,0.00111984645124,0.00166685198087,0.00243008196003,0.00347539847489,0.00488264210427,0.00674712247535,0.00918098194221,0.0123143701515,0.0162963611055,0.0212955370471,0.0275001544769,0.0351177961475,0.0443743981165,0.055512521773,0.0687887157598,0.0844697799084,0.102827699806,0.124132962081,0.148645880012,0.17660544521,0.208215054048,0.243624201108,0.282904816468,0.326020206614,0.372783224728,0.422797583,0.475370056319,0.529365140895,0.582921395365,0.632708959538
2.8,4.65336609177e-06,9.79075599e-06,1.9558251411e-05,3.7286014409e-05,6.8142602634e-05,0.000119856843394,0.000203604731118,0.000335063791281,0.000535628766396,0.000833773455134,0.00126653458492,0.00188108513115,0.002736356786,0.00390466445036,0.00547327964942,0.00754589449922,0.0102439130074,0.0137075017121,0.018096326504,0.0235898964302,0.030387427749,0.0387071318234,0.04878481779,0.0608716843049,0.0752311527154,0.0921345648737,0.111855529773,0.134662650071,0.160810285691,0.19052690585,0.22400042347,0.2613596612,0.302650696671,0.347806133806,0.396604031441,0.44861052675,0.503094042965,0.558882775592,0.614084680253,0.665348490786
2.9,5.29781847756e-06,1.11268923444e-05,2.21873861137e-05,4.22212687318e-05,7.70200772044e-05,0.000135219268749,0.000229268576724,0.000376578265357,0.000600831369018,0.000933441860486,0.00141512881106,0.00209756745288,0.00304506994103,0.00433624167808,0.00606555328254,0.00834476348236,0.0113041241062,0.0150932945432,0.0198818890858,0.0258595759427,0.0332356408203,0.0422379201711,0.053110998701,0.0661135515711,0.0815146926309,0.0995891642219,0.120611168961,0.144846595402,0.17254332102,0.203919176527,0.23914700569,0.278336018832,0.321508246834,0.368568213157,0.419262638382,0.473124310171,0.529388110342,0.586850977126,0.643594972169,0.696251022157
3.0,5.95780789881e-06,1.24931153905e-05,2.48713070783e-05,4.72506786529e-05,8.60506397915e-05,0.000150817401657,0.000255275778519,0.000418564203585,0.000666639053929,0.00103382317825,0.00156446279702,0.00231464722428,0.0033539374871,0.00476704304101,0.00665538036294,0.00913844305602,0.0123549099031,0.0164634146454,0.0216428986531,0.0280924645605,0.0360306447661,0.0456939927924,0.0573348971032,0.0712185051474,0.0876186289234,0.106812480503,0.129074054175,0.154665927202,0.183829187095,0.216771098961,0.253649982362,0.294556537766,0.339490478651,0.38833064414,0.440795472418,0.496388040784,0.554313738254,0.61334239962,0.671533985589,0.725504445566
3.1,6.62743384466e-06,1.38775095997e-05,2.75871729943e-05,5.23324777287e-05,9.51611318518e-05,0.000166528038122,0.000281426216619,0.000460707218824,0.000732572977172,0.00113420883658,0.00171351603771,0.00253089174726,0.0036609962289,0.00519444007172,0.00723931949085,0.00992252436678,0.0133907415405,0.0178110744816,0.0233711992766,0.0302789753842,0.0387614271606,0.0490630081195,0.0614430534905,0.0761723169743,0.0935284734538,0.113790449131,0.137231411605,0.164110210877,0.19466100169,0.229080687165,0.267513683979,0.310033284775,0.356618514837,0.40712470438,0.461244708709,0.518455037859,0.577935015112,0.638430820696,0.697983400928,0.753195981299
3.2,7.30125268699e-06,1.5269143676e-05,3.03141518275e-05,5.7428805492e-05,0.000104285656172,0.000182240931902,0.000307542040563,0.000502729891793,0.000798213723743,0.00123398299372,0.00186140875122,0.00274507638981,0.00396458316401,0.00561622750687,0.0078145129219,0.0106933867905,0.0144071334382,0.0191308407431,0.0250603598944,0.0324116780152,0.0414196226326,0.0523358147212,0.065425782522,0.0809651406262,0.0992347267402,0.120514570446,0.145076541671,0.173175487566,0.205038608704,0.240852738013,0.280749049445,0.324784502329,0.372918952397,0.424986188616,0.480655869098,0.539380660375,0.600316737375,0.662189511184,0.723023449063,0.779410867609
3.3,7.97433187711e-06,1.66581618773e-05,3.30335602378e-05,6.25058954164e-05,0.000113365785334,0.000197858935712,0.000333467546136,0.000544391003387,0.000863199229121,0.00133261805938,0.00200739331408,0.00295616944344,0.00426331022508,0.00603058306976,0.00837862497314,0.0114481067265,0.0154005122252,0.0204184510441,0.0267054242882,0.0344849654293,0.043999078762,0.0555058975481,0.0692764811148,0.0855906642153,0.104731861675,0.126980715102,0.152607443742,0.181862724593,0.214966871181,0.25209699522,0.293371701279,0.338832646093,0.38842192167,0.441953551981,0.499076108953,0.559220784514,0.621523102448,0.68469013601,0.7467319741,0.804231501797
3.4,8.64227533068e-06,1.80358197098e-05,3.57289015466e-05,6.75340874384e-05,0.000122350481679,0.000213297690474,0.000359068377164,0.00058548380632,0.000927221401421,0.00142966855509,0.00215084371244,0.00316331481678,0.0045560369836,0.00643602587743,0.00892978057029,0.0121843693109,0.0163680931329,0.0216706449767,0.0283026853475,0.036494758798,0.0464954780274,0.058568903408,0.0729910445127,0.0900454058131,0.110017489977,0.133188157476,0.159825718092,0.190176594473,0.224454343845,0.262826740398,0.305400488527,0.352202920257,0.403159659449,0.458066567385,0.516553001128,0.578030745984,0.641616823513,0.706002031583,0.7691838353,0.827736902437
3.5,9.30122670601e-06,1.93944777252e-05,3.83858288255e-05,7.24877138933e-05,0.000131195814426,0.00022848500626,0.00038423028338,0.000625833693477,0.0009900219762,0.00152476407679,0.00229124406412,0.00336581396994,0.00484184311244,0.00683137567506,0.00946650650375,0.0129003858608,0.0173077666735,0.0228850119838,0.0298494851416,0.0384382500603,0.0489060128587,0.0615222386962,0.0765673777865,0.0943281315374,0.115091682327,0.139138796978,0.166735692097,0.198124515204,0.233512242736,0.273057713568,0.316856385544,0.364922186744,0.417165463509,0.473365359986,0.533133680816,0.595864616745,0.660658545757,0.726191750887,0.790450549831,0.850002399925
3.6,9.89934259737e-06,2.06310160641e-05,4.08095244411e-05,7.70154139166e-05,0.000139294155829,0.0002424093938,0.000407326965723,0.000662907545236,0.00104776850003,0.00161225937525,0.00242048139442,0.00355227031885,0.0051050543499,0.00719549457806,0.00996081455848,0.0135597274698,0.0181728733733,0.0240026846211,0.0312726037026,0.0402255840123,0.0511218094007,0.0642355721759,0.0798512506545,0.0982583254832,0.119745367614,0.144592918381,0.17306516116,0.205400250789,0.241799114845,0.282412459319,0.327325580716,0.376540371582,0.429953537245,0.487329374519,0.548264179658,0.612136678788,0.678032699746,0.744615908106,0.809862985455,0.870335148781
3.7,1.04269894438e-05,2.17266473964e-05,4.29652649844e-05,8.10560592232e-05,0.000146542559668,0.000254904374917,0.000428099070656,0.000696315032794,0.00109989209835,0.00169134992626,0.00253744972814,0.00372120390933,0.00534374081632,0.00752592820675,0.0104096589912,0.0141587057325,0.0189590556543,0.0250186447286,0.0325664169814,0.0418506426552,0.0531364355131,0.0667024145665,0.0828364580409,0.101830496527,0.123974286827,0.149548096405,0.178814208082,0.212007121985,0.249322280263,0.290903058984,0.336825641614,0.387081173739,0.44155422969,0.499995954643,0.561988961539,0.626898385937,0.693797320651,0.761338433239,0.827490035186,0.888807899979
3.8,1.09279236077e-05,2.27686084747e-05,4.50183202751e-05,8.49086841107e-05,0.000153460063835,0.00026683752424,0.000447947862819,0.000728249670486,0.00114972948503,0.00176697971,0.00264929932372,0.00388272735195,0.00557191205755,0.00784171584408,0.0108384566728,0.0147306907893,0.0197094480122,0.0259878389147,0.0337999620786,0.0433990483499,0.0550547868572,0.0690497836494,0.0856751073352,0.105224876118,0.127989835954,0.154249868603,0.18426534866,0.21826723644,0.256445742498,0.298937318757,0.345809601373,0.397043715891,0.452512986119,0.511956420812,0.574944067083,0.640828640855,0.708671656622,0.777115838463,0.844121975885,0.906240956252
